relative_path,condition,policy_hash,stage,task,split,rows,bytes,sha256,first_result_sha256,last_result_sha256
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-05/ScienceQA/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,5,ScienceQA,test,700,743441,19d747725db09884458bb5e6f7fc7cfd962610b5e667d11adda0b4b258fe616d,dbe0ff51dcf6110064196bc43bd4d12df215d93e2aaee7cca7bbc3c47e940e7d,6928cbf72822991fddd6e1d4e456b709385c199b2e91f168af60689527298d7f
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-05/ScienceQA/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,5,ScienceQA,validation,700,765270,9eae5cf4bd51259792a614e998bd31f981356ec5dd1442f6ec9b89311d04789b,dff526515ef80ac5e9eae5e2afd0ea5cf18986d71e4f5a24c6e2587e91142f87,a8e007e84e74aa114e2c592883298a98a395eda33df6439ee85477b94a2efd54
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-06/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,6,C-STANCE,test,900,835092,83cfff7d81002390f5ff4cf033296027a18ea2eb4d33a87d890acf0d039f7dc3,69b44ec4ced1e42bc37e1a12f7746abdef3d686ca9197bc48f8a70aa0ba3e414,76b23f4d6f23bcea392d0f2971e9869af1abaff3a6260bea54f09ce21ce721ff
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-06/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,6,C-STANCE,validation,900,800050,cc49624a575c8f723e2590b88354f9309049ae1165391619dfc191b1ab0b1408,3c0974ddc6ece9bcca287d9a12f1e2d26abca944d3699e14633026b066554f41,68d3566728b9f2ea13c03d1528275b9eba59eae5571a6c29451770ea78b7d1a6
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-06/FOMC/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,6,FOMC,test,900,1213755,a9ba0cb8d24dd8834cbc461eab3397d03738bd7a29251cadb972b70b9256ffa6,23adeb1603f4c7a5c64a0eb5bfe3893453eb6d91128d5099246923a4cd2bf9a1,fef53f2058476ac26e68e32038e68b2a7369db13e5a1becbcb716fa5c75ef854
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-06/FOMC/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,6,FOMC,validation,900,1179752,d5006d746f39dc73d6d6d0a76fc27502cee84134e9d4a918c8c80251d798de50,87a333a9d9a88d1028033b736f79c311a36c19745052fae7f613a36b69381c37,529c2d9455489c21a0147e56f9529654aa67fb60dbc7b4c199ac3efd79e5fd27
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-06/MeetingBank/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,6,MeetingBank,test,900,1435865,4b8b182e13bd93c6e646bed664fa081e94d96fb221100d649a356c4d54d13fde,5281964d6db0c8be84f25a749499a9a36055596a78da9e9f886d845340e5bee4,2261d384f3908376d124cfbebfa7054aacc703f0df488b11ea8c7231d11ca030
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-06/MeetingBank/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,6,MeetingBank,validation,900,1389835,ff808f7cf506f9551515f83f8b14b1c80ace84d8f95c5f8825c878b16d928cb5,80d31ed4155476290a69d42665dc95fc7987088f6c64f6ce03dd8df9315d4e9b,1771c3052b23f823733deeb4ee94a4b75d821716af37054c6851b82c12b83deb
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-06/NumGLUE-cm/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,6,NumGLUE-cm,test,729,719435,733f9a78283e8632cd8be859622f20e2bce6a820d63cbb3ef109e6c424d20d11,fd33785d000dbaf14fa6695463fdeca647ea89147e56c150b3d2d1c1ff857a34,5e37302b0dc2e9348a9823e90990279c4a4bde92226fac17f877a3d8c13af1db
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-06/NumGLUE-cm/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,6,NumGLUE-cm,validation,369,365277,429d44b535fbb07f105e144fb9be5272e2e6eda532e63642a8dccbaa43629f79,2fc0a835a4ce4b7b9dc608ed5c71a9a884ab2a36b274dc4545426664e243ae4f,64562088ec29981a802085a117a1e4759354e58be7007a670669bbe652799440
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-06/Py150/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,6,Py150,test,900,1842528,1a72a4437284d7654b4e3166506e268b5fc251ba5616910d7b49d4ae9f2ecac4,5dbdd8e2567340a9b976d712575b0014537de35e6170f7547d4a2f93d6f28874,1a5478b1e80ffdd1191ac399b92f51fa06eb36d8e2be17bb375dabf4e477b861
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-06/Py150/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,6,Py150,validation,900,1888307,7750d564c733ba642aecdbceb078d260bc51d7cc2764822b9cc89dad76a9af2d,9f097d63a6f94162ea83ce6876728d42880dc669550c6cab7ff17d3291f3cc6e,2283384dde74bf96b6bce5be1f450e1f196c05eae0912dcab02eaf040cc8f8bc
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-06/ScienceQA/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,6,ScienceQA,test,900,774411,eda0ff43bc8f6a44b4b217f4e597c91609dc3633bdc4bbc328d892a35a2003d3,c8afea2cd0485b9546325021d1dc1efcee81d61671ffc5271de7e52274622f1c,ffbe299d018a47e9bcde6423412bd1d4b6caf8117a279f0d735e717679376ee3
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-06/ScienceQA/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,6,ScienceQA,validation,900,815380,2b679ef6c7aee6d6cfe64e4215ae696e53cef0535fe2cc18a3eeacbf415633c2,4fdc3ace09287ede8be5788087e719709acb38b8fe94c1785358f024db801624,8bd3eba70c27f55c59a8cc74f641b1c6bb84d09772565ff5b8ac980b9ccaae82
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,C-STANCE,test,700,650845,d988440e8d9bade303e02e7a8e54c3cef27c61ded1170cb53b6f1e424cea8a09,5eb63135ca041ee0c431f9825d6c0291b906a0975bb0d6a1d8e41fb17db293fe,f35677eff53de1c44501f4d627bf0d65654692cda34b71e2775df2f0284df856
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,C-STANCE,validation,700,631547,8bcd1956417eb8b8153ff6dde729a6b7101bb638193b0e3edda0931ff35f1fb4,8fa00cea1e68071093502b9ed3c755d29961f4e1975403623a1e296ff3743f95,28dffec80ebd79bafe6a557a95e9c67530923204546bdc80ca862977497ac1fe
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/FOMC/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,FOMC,test,700,1026074,be6f6ce2141f16436e2b04deb738f8c06c18a4f29fd82198719a0b923721720c,3b5b3be6bb98d9cc6b342ca6d9236291fadeb78a3dcbde8140472ef358f2a26e,df28f759d0214c33b724c889dc1e8cbd719318b8a790c23f01e025468adab92e
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/FOMC/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,FOMC,validation,700,975621,1033a38c1f4a45940952ddc3498559f10d8f0b663f9bc97f022eff754200b859,2203fc1df67b5b1311c506d65614a71d0930cd68c49385c5ab744c045d7ec7c6,7936292d79e12ee63db06f0027a877bcbc3d7abd2d197c2db8b07f3b184b3506
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/MeetingBank/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,MeetingBank,test,700,1163271,4f7bdaeaa94701adc87d2ca6a8809a6763c08d037c49e50f8ef5266e99430410,00280385725739a8664c97dfe47173f021e7901fd75f7dd68d2f8dee40f94539,d616c6044870856ec67f6f1976ca3c877737df5bed067ea5ec8d610731ff4f1f
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/MeetingBank/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,MeetingBank,validation,700,1137748,c5bdb77f07fe43da78d445ec37ffd57ec8090d890b1295ccb68e925deffe5afa,69d4e9acdd1d8fcbce8715d3f979f33dd387b056b773c5af8ea5c2a3350c8fc8,745b4aa58594a73ec6cee0de396a7fc3861f229eff2583e68423c3902180d07d
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/NumGLUE-cm/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,NumGLUE-cm,test,567,508530,1d40a45a3329a4fa9ae4b6518aa8636625ae9615660bc493209d1fcca63d1f97,9836bfbc87acd1f59dc546ccb12ecb8286bc5c33839679bd155835813451afbe,1ef9dc27a44d2dcb91b28f320899eec16b5808a87a68402d875f7723473ff56e
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/NumGLUE-cm/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,NumGLUE-cm,validation,287,268560,1b146fc1a11bc398c886af78e51ae3eff2ccbd6a190779fedd7d558280b05fab,03ccbb7a4aa4dc56896ed5d6ced024065b61316dc6768fea999732e8049f55c0,42fbff8df08b9597f0e51482d23c45fbfc3559e7fd079831817d16bfbb1afa81
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/NumGLUE-ds/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,NumGLUE-ds,test,700,742588,4aca21658aa6029b7ea7f6ed037488e4133a5f461217d5411efd259549f1b631,42659195df1e79eed5b487893f07e7460b04fa7f197174aa1274f88ba6ecfba7,c029cab9c5d8293a0dbdbe6f51183eeb0c37d1eb90094f1fd6ce7dd2a4394241
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/NumGLUE-ds/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,NumGLUE-ds,validation,700,708578,a30db69cd1712e69c7c8f0d0d28d028d537d9283870dda389be99da41352b6c7,e61b9d949247942eaf2e5e6393bb95dcb7f013cfba74a775e34836e735f203b9,58812e6c89b7a011ffef4e59326603e8d176dab1c438adcbe55aad120ed7d812
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/Py150/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,Py150,test,700,1453615,454e5ad43a35d6dc1dccd4789369477492e4b4695d8b04cfe60cc0a74cbf6fd4,0680a2c94798c7d732ab81a07cb4b0e6f8a0febf29273e21805fbbd3aefd761c,68d715d5d8336c6594ef34c141bd033377b301eba0b539ced9afc12660a0a574
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/Py150/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,Py150,validation,700,1464466,ab018d6f5c3df5f7dc9c6e1554c01a77841862ee434c334fdc05f5e6555992f9,4f6871039334729de007853725f98a61c46f560fe6b5b98354382f8023e9fc15,c2d0ed59763be5d96508f42831da3906e76d2b0cd41509103ef4907a44f5ab8f
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/ScienceQA/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,ScienceQA,test,700,613091,a50c837174eb2b5487db8a5b632c6ac118981b6294f8f8a7b96bebe5434d10b9,f00a01803f7fa7048d806cc215de6aa77e237e62af0f96b1d3a4bccd133c3b6d,fb1b893a7b2ce02bf07397576a9982e1eed3a7c78fd0d22096fe2ad782134dbc
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-07/ScienceQA/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,7,ScienceQA,validation,700,627723,17f8116f255722dff0c9561b7d2c1819938280c1d98ce1596f1c2737be427f00,ed3fd30bcadc209b380d68cd0edd9fcfcc3514736fc2e822c7d12e9661e9387e,7ac54504317e6d3ed16e16ea6e1ead52546d97afb91fe75226cc228490dca3cb
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/20Minuten/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,20Minuten,test,800,1282813,e39f65cdea5413e84115e0b4ef5259d0a760c75197b05cabab48866c896d01a2,72eee1960bf1c968e903e7068f6d2b4203000e310cc78b84d993b7235de8ee42,2e798867a345bef0c693e642e4297e7b517bc6d0cd798fe5ca002c66620c650d
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/20Minuten/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,20Minuten,validation,800,1306179,d5e80b106e8ac337f5acb46c2d338304816898258bdae52d20307a944bdaaa0f,dd8fe21e559c0b92867d782fa94ba40fc8d18418c53e58a156b25b249110fbe2,bd443f7f6402aba938a579f5a8715afe1b4f9b059f3834cb80b13b6a2ffedde5
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/C-STANCE/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,C-STANCE,test,800,1049392,45150fac827664c83fd7c49f80b03b8b19c17babf8a9634811c61df0f323634a,595debd53e9a82cb4dd0cc56c274d90d9fbbfcf57cdecfaeade616b7066d6483,58c4dd779353c8098b492cd13b33c0936bb909b8dc9be2bb7c7a51ea46429ebc
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/C-STANCE/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,C-STANCE,validation,800,1013742,ca6e7b017f71d307dd836519307e11923b5c9306bc90b1eb8713e4b120ead0d3,98a793a85421b683f76611d02088979a18d4ce671b3fbde359f8bafe4c3c74cf,bc3a6525327156af4fdde7e22978e62f4691ddc3fad958da82c569c8cbb2ae53
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/FOMC/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,FOMC,test,800,1756549,eb87f955d16584e9c8b70bea638c991bfc4afc9d05353db21c7ea592e2e51d29,39084ed7300003c17ea7ebfcdd72c2af0663f8fe4a23de8b50180fb751f96075,8e9d1a0793ab93597781cd827baf047ace9debfb088cb4b601bc6207b60753c9
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/FOMC/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,FOMC,validation,800,1760559,56393d02f266b14cab68b9fea59b52b9e8c11728b387b654997872f7b60650ac,91240887ed7e9889af285d0d2410206f01d346b811c5dba6eb271546a8ab65fd,f3c7a7c58e216d1bd2015c9d24016e8044f9420abf3712c22979dfcb5873fdc0
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/MeetingBank/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,MeetingBank,test,800,1566079,c84880427a78f6b293ea9865401eac32d8278f422dda46f980c33c481397a37d,ad0fe91de2ddc66badb4431bbf71778634e42ab9aee1dd9a1f8c205c084c6116,a6c2242b4d6ecd929cb8efa5e59b300152976da57bf9d6843dcc73aec717e535
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/MeetingBank/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,MeetingBank,validation,800,1579939,eb3385151bdaca2f549d58e0e83776bc05d56e64a1bd513fa64c4756c8ae6939,5a1ce302ba6d3288c3ca4747e2f09925ab377761438bc5fcea295151bfee4bca,4b1c762a7a9d251c6c2567e9f97ff68e54d13655b87d988215c688f6f4eb6057
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/NumGLUE-cm/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,NumGLUE-cm,test,648,858786,a9d0fd0e2d56b31fe6c58921ae09065532d8a9270e714a67911d431154f5611d,1d283cc62de5d1f714dcf153f94a6bfea70f6bcae25a066f45c940b0904b5054,e9d9a179a5fc2691f8e2e6f2b58820555076312d704ad1f2fd25d4bdb9c2087b
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/NumGLUE-cm/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,NumGLUE-cm,validation,328,458120,50fc0f1631b1e180c0623f55e7a152355d69918f56e115ad5a6ed949cc1c3892,3780195ae0613c08750db9c47ba259a7b9394c7f52de0f9f21af5310951ed4b0,34c74a4067cc2ce40d6ecdd83212dcf93a0d2dd4d61ee93af2836d4c5b3b6f36
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/NumGLUE-ds/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,NumGLUE-ds,test,800,1193123,ff08054b2a23f310e6073af5d87535a06314418cd56c68458709334a90102f96,8e4e97e652dc40ebb961e007ee424839f808918c7af33b47c05e150855298f74,c1ce006183f36d74e3df66125a337c9f1f1af8450770c0d75940e360d1c6ccc4
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/NumGLUE-ds/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,NumGLUE-ds,validation,800,1159668,735a0f13f710f34b03f79549bf852eda84008a52256d5c795b0feeda47ff369d,2443b6894757ef589a5ba8e9c7497f1d832b0a786eb3828651915400fadabe29,806f4846ed76382a2ca9fe11bfa957ec9740cd6282ab29e169f3c88b8c62d154
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/Py150/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,Py150,test,800,1665397,4207a31bedce03907d2ec647159716dfd37e2af11737f2776a04b0bcffe716e2,762b5c846856720ea283d2f835d07aaee813254c5eb45c5012516a297aafad61,827862b1656bb344231f24f9a9f17af0c128974b236ae80740b48fd844039776
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/Py150/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,Py150,validation,800,1688153,9bc792727e82c4074ab7dec7ca5eacc03713f1004b1ad8c433682f9665357abf,b126d75f2879fb82ece155b79349d6975bb7b09d5a116b2d31b7d1efb0b39205,716fa88cdad674f722c387a041f215087638951aeb8289fd6ca1f50e0410eb96
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/ScienceQA/test-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,ScienceQA,test,800,836176,1d3bcdd8a9614a9b0395aa3aeae552a45266069290efcb2cfb461a055a3ac3bd,907831f6654979b713201c4beed4e6151a44b2be98e2151dd50b035cf0058cdb,1c881e4be0760b2f604c75c635ef7503296f133f67f069057edd3b67977c967d
f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457/stage-08/ScienceQA/validation-candidates.jsonl,vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,8,ScienceQA,validation,800,847686,a067d787ac085f3613963637e3427506c99901ee8acfd48a562fd96e4cceef8d,16574b270e0a3d7304b2ffd6b39ad5b47effde09055316e1025dc3218c571408,bdcd36d2e00c6eff1cd80ce73d9e3784f91b3e7653b4e8bf90d572ebe80f1375
frozen_base/stage-08/20Minuten/test-candidates.jsonl,frozen_base,,8,20Minuten,test,100,198323,3c9fa9fa0271532b953c58024a966ddbfc0388e1a7de9bc33c93fcbb9f7b179f,64fea1b7a8207b36776743689f379be8adc9625a7abed4f9dc206a72d696611b,9c99ec880d015679a1c46053e0f3538252ad5d27532695026ba2dac217e94a22
frozen_base/stage-08/C-STANCE/test-candidates.jsonl,frozen_base,,8,C-STANCE,test,100,127832,518237c35c0bc10da56a8e9793f909aa6d6ad9689b30ee86cd799e39086ee1bc,ba055c440f352ec1175936d07fc2ca79f0dac077a0880c1d0e024acb21adf14a,2248eee94d0916ab68b736821eeaf3d7c2a881d6433fae6d5a0132065502346d
frozen_base/stage-08/FOMC/test-candidates.jsonl,frozen_base,,8,FOMC,test,100,225576,baeff4c3e7c301a61a7c68566426bca52803b7914b4b0fe9484e912026056fd3,acf2dad396a3284bb96b8174f37c90e8af4a0a9ea800ef2cf7011fe7e9bee993,15801327469b7cbf0cb22f75aa013f1367e98a4f05e13576bd8a4fb3559395f4
frozen_base/stage-08/MeetingBank/test-candidates.jsonl,frozen_base,,8,MeetingBank,test,100,195432,c5065636a4bf24cc4cfeb6f3bce4961e85e5d1f191d103e594d0921fc3379902,a2083d6e81db347f1ade823cfcddb4f4bf90c57a3907d45f6b99acf7996ce40c,fb6383d9eeac1ca1f5543afc290f453c2e51c2abd374dfbae7f247059ddd6504
frozen_base/stage-08/NumGLUE-cm/test-candidates.jsonl,frozen_base,,8,NumGLUE-cm,test,81,103910,baaa0aef559e2163467da23b9673b00ce4c429a2bfd900be66e6e662a172fb0e,6e4eb1bcca29efc2e99ee378d129c11e98ada47cc7e3cc32211ea61ba22bcb3c,3e1885e39f0f3740d565aeb58690029dd2f05451ecba634b87ffbccb1661a677
frozen_base/stage-08/NumGLUE-ds/test-candidates.jsonl,frozen_base,,8,NumGLUE-ds,test,100,159108,baba6b29cbb366641c5fa3607179cdb303fed3fb1b7b93587a55fcf5985119be,e3b9f8c02e0b48644d3577b0bc8c7ca025df02214922d9b61ad5cb0abe2d293c,261990106867961611e6cd661d8e7605507550b68865ea41cbe8f633a8c0b0eb
frozen_base/stage-08/Py150/test-candidates.jsonl,frozen_base,,8,Py150,test,100,202509,4312a7a276864f6717e555680af2cb32f84d78008c6557a03dd4de83eada26af,5d9a425da716326a4edc693cf766cd376ed0f90918a58b3d0c57c9156b9d0ccc,d0c8a9e9214f3459b06029871488e985f8309c07d8d41eccfb395d1b2ca30f44
frozen_base/stage-08/ScienceQA/test-candidates.jsonl,frozen_base,,8,ScienceQA,test,100,109666,7da217c71773d3aa307c6a6dc02a721f449047def8f1d21cd98c48571e8dba6f,8e08fca9d35e76d7110bc0487645bb801e151a033c3020af19361d0defa72609,516dfbdb49e39f3a2519f443b90cfdc01c1e727f3ceedf894a4a9cd9273eab35
joint_iid_lora/stage-08/20Minuten/test-candidates.jsonl,joint_iid_lora,,8,20Minuten,test,100,112626,c3b03e89dd2bc145eb88308bb2181462c07724f4a09b3089264e587f076a5880,007296e25f6582fa047cd50163d654df72b732cf5cb013910e2aa5fa3bbd8e60,2486f63c6c4bec5ebbf420017dfb954d3bc539bad9f3bb103dc2f0fe0a1bcefd
