condition,policy_hash,split,router,stage,task_index,task,candidate_id,score
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,6,6,NumGLUE-cm,1d39607e63fa78261f1d172ed38d6a6e84d7e36aa538509899460baa5df69d23,39.02439024390244
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,7,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,0.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,7,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,1.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,7,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,0.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,7,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,0.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,7,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,20.18783606999452
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,7,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,18.224099805581208
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,7,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,4.59
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,7,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,4.29
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,7,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,69.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,7,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,73.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,7,6,NumGLUE-cm,2c6db93757974a4ef9066ede8feb683f1c5e222d74e317979a3a151f045992b6,16.049382716049383
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,7,6,NumGLUE-cm,2c6db93757974a4ef9066ede8feb683f1c5e222d74e317979a3a151f045992b6,24.390243902439025
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,7,7,NumGLUE-ds,619dd99f9be6af638bc99c9d6ac7b095d81e6822159cdce7c3c50ecba2e189ef,42.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,7,7,NumGLUE-ds,619dd99f9be6af638bc99c9d6ac7b095d81e6822159cdce7c3c50ecba2e189ef,36.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,8,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,1.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,8,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,1.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,8,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,0.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,8,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,0.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,8,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,19.58250221816031
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,8,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,18.15451623414533
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,8,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,4.86
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,8,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,4.49
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,8,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,68.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,8,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,74.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,8,6,NumGLUE-cm,d05fcbfaa1c7f3d9d2321ceacda63a16df1ea8715457f64da340d3ec70d270b7,14.814814814814815
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,8,6,NumGLUE-cm,d05fcbfaa1c7f3d9d2321ceacda63a16df1ea8715457f64da340d3ec70d270b7,17.073170731707318
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,8,7,NumGLUE-ds,9b12f10fa73d981a4308fc651241f0e93bf33411beae1c110cf310bca0776dd4,33.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,8,7,NumGLUE-ds,9b12f10fa73d981a4308fc651241f0e93bf33411beae1c110cf310bca0776dd4,34.0
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,test,task_known_provenance,8,8,20Minuten,9efb562b2ebd0a8a69e887dd9091ffaee44ff091a80f3340e28ec08673872bb6,38.26551330700974
vamp_core_tsv_r8_scale05_repair000,b2be4a776959c3c511e2b5faf99712d69b9df713bfcf53e538c4bc9786fe5e18,validation,task_known_provenance,8,8,20Minuten,9efb562b2ebd0a8a69e887dd9091ffaee44ff091a80f3340e28ec08673872bb6,38.59716989541118
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,1,1,C-STANCE,43132f6a2dbb904542b9be65f7f3134e43f57b3b88035b83885dea7243114432,54.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,1,1,C-STANCE,43132f6a2dbb904542b9be65f7f3134e43f57b3b88035b83885dea7243114432,39.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,2,1,C-STANCE,dc4958ca640784e24adedf85bf25fbc4472926133226bba116da1a21e53f73eb,54.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,2,1,C-STANCE,dc4958ca640784e24adedf85bf25fbc4472926133226bba116da1a21e53f73eb,38.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,2,2,FOMC,31f32c9500cad0c67c045dd5ee862d32d65a71ae6f1f6b49cbbdc542e1a65f11,14.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,2,2,FOMC,31f32c9500cad0c67c045dd5ee862d32d65a71ae6f1f6b49cbbdc542e1a65f11,16.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,3,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,52.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,3,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,36.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,3,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,23.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,3,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,28.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,3,3,MeetingBank,c68ad33b3997eab723aab56e71bc046d278b975179df40ce2414b056a355dbd3,30.328935335112007
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,3,3,MeetingBank,c68ad33b3997eab723aab56e71bc046d278b975179df40ce2414b056a355dbd3,28.961245951659695
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,4,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,53.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,4,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,37.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,4,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,28.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,4,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,30.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,4,3,MeetingBank,41b93a772df39c1f62c5102bd843077e53a00f6455f9e6a8e076d8e41cf9dbf0,24.085953366101098
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,4,3,MeetingBank,41b93a772df39c1f62c5102bd843077e53a00f6455f9e6a8e076d8e41cf9dbf0,22.687042399216452
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,4,4,Py150,47a1b0022fc1f6941637d400a3dfc547e7aca79629a175bd136aae7439b89537,51.42
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,4,4,Py150,47a1b0022fc1f6941637d400a3dfc547e7aca79629a175bd136aae7439b89537,52.33
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,5,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,55.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,5,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,38.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,5,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,26.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,5,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,34.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,5,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,22.43110636750399
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,5,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,20.708011293240816
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,5,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,37.29
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,5,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,37.13
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,5,5,ScienceQA,77274d05894a0c90f13f165e9ee95a1960266c36a5cd296b19fecefdeba8c249,69.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,5,5,ScienceQA,77274d05894a0c90f13f165e9ee95a1960266c36a5cd296b19fecefdeba8c249,75.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,6,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,58.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,6,1,C-STANCE,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,36.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,6,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,24.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,6,2,FOMC,f1e03f4b15e3ddefa5c719f442675bd70eb496603cccd94be5415b26d708f88a,33.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,6,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,22.586397337732137
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,6,3,MeetingBank,17903bc836d8ba50b43430c97fedaa2cc578e7cc2f448a227d5cfc5bb0581fcd,20.848923946321182
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,6,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,38.14
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,6,4,Py150,0120004419d6d9182c9bf7dc7d01fcc89c2fab04eb0e2f667a4a1c256ada759f,36.53
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,6,5,ScienceQA,dd802562e95d2e17cbf51e08bd92c703cc4d96dfd390f0e59d95b4c5b59733c3,67.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,6,5,ScienceQA,dd802562e95d2e17cbf51e08bd92c703cc4d96dfd390f0e59d95b4c5b59733c3,75.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,6,6,NumGLUE-cm,1d39607e63fa78261f1d172ed38d6a6e84d7e36aa538509899460baa5df69d23,17.28395061728395
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,6,6,NumGLUE-cm,1d39607e63fa78261f1d172ed38d6a6e84d7e36aa538509899460baa5df69d23,36.58536585365854
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,7,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,55.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,7,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,36.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,7,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,24.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,7,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,28.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,7,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,19.8090029519194
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,7,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,18.603363943972184
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,7,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,8.27
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,7,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,7.83
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,7,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,68.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,7,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,71.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,7,6,NumGLUE-cm,2c6db93757974a4ef9066ede8feb683f1c5e222d74e317979a3a151f045992b6,18.51851851851852
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,7,6,NumGLUE-cm,2c6db93757974a4ef9066ede8feb683f1c5e222d74e317979a3a151f045992b6,26.829268292682926
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,7,7,NumGLUE-ds,619dd99f9be6af638bc99c9d6ac7b095d81e6822159cdce7c3c50ecba2e189ef,45.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,7,7,NumGLUE-ds,619dd99f9be6af638bc99c9d6ac7b095d81e6822159cdce7c3c50ecba2e189ef,38.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,8,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,49.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,8,1,C-STANCE,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,34.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,8,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,21.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,8,2,FOMC,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,25.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,8,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,20.68118003524096
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,8,3,MeetingBank,831233efcb2e15eb68f4557a896c6a070376753dd087167ddd296d59281dee3e,18.81547098791879
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,8,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,8.83
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,8,4,Py150,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,7.75
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,8,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,68.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,8,5,ScienceQA,650f23a261ea23e511b3153fb6e2d826b06ebea231f131c64b9a38355791bd2c,73.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,8,6,NumGLUE-cm,d05fcbfaa1c7f3d9d2321ceacda63a16df1ea8715457f64da340d3ec70d270b7,20.987654320987655
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,8,6,NumGLUE-cm,d05fcbfaa1c7f3d9d2321ceacda63a16df1ea8715457f64da340d3ec70d270b7,26.829268292682926
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,8,7,NumGLUE-ds,9b12f10fa73d981a4308fc651241f0e93bf33411beae1c110cf310bca0776dd4,39.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,8,7,NumGLUE-ds,9b12f10fa73d981a4308fc651241f0e93bf33411beae1c110cf310bca0776dd4,28.0
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,test,task_known_provenance,8,8,20Minuten,9efb562b2ebd0a8a69e887dd9091ffaee44ff091a80f3340e28ec08673872bb6,38.203468422297966
vamp_core_tsv_r8_scale05_repair010,828c74a74e3d66a2cfc9d94f28364e1c66a68299ff34912bbb000bfb137ccfed,validation,task_known_provenance,8,8,20Minuten,9efb562b2ebd0a8a69e887dd9091ffaee44ff091a80f3340e28ec08673872bb6,38.70429237363629
