condition,policy_hash,split,router,stage,task_index,task,score
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,6,6,NumGLUE-cm,36.58536585365854
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,6,5,ScienceQA,74.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,6,5,ScienceQA,68.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,6,5,ScienceQA,68.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,6,5,ScienceQA,69.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,6,5,ScienceQA,87.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,6,5,ScienceQA,74.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,6,5,ScienceQA,73.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,6,5,ScienceQA,76.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,7,3,MeetingBank,23.31771610195175
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,7,3,MeetingBank,18.166278476852906
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,7,3,MeetingBank,18.15681187146661
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,7,3,MeetingBank,18.74371526923035
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,7,3,MeetingBank,22.108114849115385
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,7,3,MeetingBank,17.42743191249062
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,7,3,MeetingBank,17.597359453502474
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,7,3,MeetingBank,18.039696384643022
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,7,5,ScienceQA,77.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,7,5,ScienceQA,67.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,7,5,ScienceQA,68.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,7,5,ScienceQA,67.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,7,5,ScienceQA,84.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,7,5,ScienceQA,76.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,7,5,ScienceQA,73.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,7,5,ScienceQA,76.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,8,8,20Minuten,42.24761489705007
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,8,8,20Minuten,38.60830659708886
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,8,8,20Minuten,37.07568987301386
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,8,8,20Minuten,38.90457439180993
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,8,8,20Minuten,42.06533583883362
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,8,8,20Minuten,38.428247257052014
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,8,8,20Minuten,37.24485284582161
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,8,8,20Minuten,39.14089297342707
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,8,1,C-STANCE,47.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,8,1,C-STANCE,40.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,8,1,C-STANCE,33.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,8,1,C-STANCE,40.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,8,1,C-STANCE,42.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,8,1,C-STANCE,33.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,8,1,C-STANCE,22.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,8,1,C-STANCE,33.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,answer_oracle,8,2,FOMC,8.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,frozen_prompt_centroid,8,2,FOMC,0.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,prompt_nll,8,2,FOMC,2.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,test,task_aware,8,2,FOMC,8.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,answer_oracle,8,2,FOMC,17.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,frozen_prompt_centroid,8,2,FOMC,0.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,prompt_nll,8,2,FOMC,4.0
vamp_core_tsv_r8_scale03_repair005,f6efd136ccfdc34cc5e3b54607f1802f063a986aa0c678d5c8b92e7da2d34457,validation,task_aware,8,2,FOMC,17.0
